epoch_start,SV1,SV2,GDOP,XDOP,YDOP,pos est X,pos est Y,pos est Z,angle,el
2021-02-01 12:55:00,G21,G08,23.344982072532222,20.99010925125936,10.217803168345288,-6619.461081905669,3426.7558456236416,11.081042653509485,42.148676531004455,35.955651250008856
2021-02-01 13:10:00,G21,G08,24.591019005385604,23.264388117966465,7.967839181350027,-6609.67515771577,3432.5400170562416,11.081042653509485,45.952865287430676,31.17154109866584
2021-02-01 13:25:00,G21,G08,25.504383680373337,24.880923758714516,5.604749756120185,-6668.603072328672,3413.789534075255,11.081042653509485,49.15803834637246,26.441998665117232
2021-02-01 13:40:00,G21,G08,26.203430870513245,26.00416352053762,3.225409893782019,-6703.177470807299,3412.6717305226816,11.081042653509485,51.64874353119028,21.761529560926462
2021-02-01 11:15:00,G22,G01,48.11231609702053,30.55559548003535,37.163833831832584,-6525.974944943232,3545.301786046124,11.081042653509485,54.50786161838043,50.64301867542189
2021-02-01 11:30:00,G22,G01,47.243983440589794,31.909934686067892,34.8389155925612,-6647.246453215412,3400.721169552763,11.081042653509485,53.96593502054066,56.968623843910606
2021-02-01 11:45:00,G22,G01,47.42670463121982,33.84425945522501,33.224364766002374,-6547.500530623131,3502.5141854249723,11.081042653509485,52.18540959456718,62.33141635678479
2021-02-01 12:00:00,G22,G01,48.45464489999121,36.32976283560857,32.06245381583697,-6589.561685171369,3458.4625343442344,11.081042653509485,49.204348297133386,65.39822839131833
2021-02-01 12:15:00,G22,G01,50.03613056372656,39.2408267093212,31.044675565373772,-6587.058097639678,3453.4072539772496,11.081042653509485,45.1296322157219,66.02295214423673
2021-02-01 12:30:00,G22,G01,51.71704504575887,42.28765204752717,29.772591969331856,-6626.344530591925,3424.7731633653216,11.081042653509485,40.12527123723898,65.22533865673033
2021-02-01 12:45:00,G22,G01,52.800754478366244,44.93229608712423,27.731001457280872,-6639.236592913628,3414.2355538272473,11.081042653509485,34.397044856732755,63.291007401056135
2021-02-01 13:00:00,G22,G01,52.28757606969186,46.30203463223698,24.292225096909924,-6636.992029637495,3416.7326453868586,11.081042653509485,28.18179830052997,60.188602958221225
2021-02-01 13:15:00,G22,G01,48.886647050520494,45.13101348583843,18.790845685685177,-6480.777826084826,3483.409503129422,11.081042653509485,21.755641260502063,56.0481778465753
2021-02-01 13:30:00,G22,G01,41.277604359124574,39.83930671721321,10.801400923964941,-6670.250343723172,3411.19903602285,11.081042653509485,15.504503604079847,51.19315098621348
2021-02-01 13:45:00,G22,G01,29.22456076946698,29.04750729135564,3.212051109012636,-6642.191958948501,3420.514579587835,11.081042653509485,10.248726829501274,45.95827133771624
2021-02-01 14:00:00,G22,G01,18.30598234052612,13.136306311665102,12.74937041338755,-6609.196998188893,3385.004381177372,11.081042653509485,8.215395137587628,40.5822337896918
2021-02-01 14:15:00,G22,G01,24.723754466941354,9.273788710044467,22.918570590310694,-6605.96588993694,3468.339486707977,11.081042653509485,10.971070773734212,35.21164218102117
2021-02-01 14:30:00,G22,G01,38.916145214687866,25.89020634625825,29.054493176079365,-6640.675466217856,3402.8308427401034,11.081042653509485,15.827103212538066,29.929046410338863
2021-02-01 14:45:00,G22,G01,48.940676621886674,38.29305553747287,30.47674073473249,-6622.70836756777,3424.3858641807788,11.081042653509485,20.994288584462996,24.777807470617052
2021-02-01 15:00:00,G22,G01,53.42001924385685,45.191099234223906,28.48618974198838,-6556.141963846337,3463.4748507242734,11.081042653509485,25.915710817134237,19.77650377153941
2021-02-01 15:15:00,G22,G01,54.02647583582616,47.99330371446411,24.809330700571376,-6676.865222940353,3404.181403677502,11.081042653509485,30.373339943433777,14.928634234696897
2021-02-01 11:15:00,G22,G14,46.168251550735576,38.055434575602064,26.13984220522513,-6682.429240124778,3387.6902660007145,11.081042653509485,119.476212094412,28.59542037000817
2021-02-01 11:30:00,G22,G14,33.13261082421721,26.69598215919044,19.623823189817553,-6632.3939949162195,3422.0550018590448,11.081042653509485,108.80477315305833,34.77792517099684
2021-02-01 11:45:00,G22,G14,24.424713505343433,18.98076727909757,15.371958343517749,-6632.325801382285,3420.5818005181245,11.081042653509485,97.35292662906333,40.97721343503946
2021-02-01 12:00:00,G22,G14,18.4302394334725,13.499468428045386,12.547433113403336,-6653.280206398767,3401.3433392507286,11.081042653509485,85.75964100651434,47.020335857106716
2021-02-01 12:15:00,G22,G14,14.231774902211594,9.419601847100997,10.668388721325789,-6631.960658641955,3418.557263634817,11.081042653509485,74.72070888930219,52.63433835700511
2021-02-01 12:30:00,G22,G14,11.318047553994512,6.22530130995672,9.452186203981189,-6628.684959578047,3426.5309190435632,11.081042653509485,65.1445582288344,57.4028393994914
2021-02-01 12:45:00,G22,G14,9.439090671784319,3.5809822351328164,8.733441414575868,-6629.077525933949,3423.697205988973,11.081042653509485,58.245063672416116,60.765816378497334
2021-02-01 13:00:00,G22,G14,8.521504767259701,1.3053126307826899,8.42093833455328,-6630.019413082616,3424.260463759335,11.081042653509485,55.341822745848795,62.163437270893354
2021-02-01 13:15:00,G22,G14,8.575198883454913,1.3017246707153485,8.475821421694619,-6626.59861578542,3397.0839996566665,11.081042653509485,57.15016126828523,61.31183275417858
2021-02-01 13:30:00,G22,G14,9.59880745475154,3.588784908553901,8.902680912709918,-6632.422833844886,3428.650734222798,11.081042653509485,63.187340764717035,58.38197312325772
2021-02-01 13:45:00,G22,G14,11.585928121354536,6.258232201113325,9.750295387840417,-6633.301925928274,3427.180669927499,11.081042653509485,72.18504121211838,53.902655514926565
2021-02-01 14:00:00,G22,G14,14.622912315027353,9.49349444260189,11.122190784250451,-6623.188898588981,3416.220727875088,11.081042653509485,82.87031159091062,48.46692732162657
2021-02-01 14:15:00,G22,G14,18.97820390112484,13.63487640153142,13.200847276884602,-6631.401576196641,3422.5545110787466,11.081042653509485,94.27458513439281,42.53251985579955
2021-02-01 14:30:00,G22,G14,25.18741907266596,19.206451911089857,16.294731802919916,-6692.254391525632,3475.6612943221357,11.081042653509485,105.6786951300713,36.40021230775521
2021-02-01 14:45:00,G22,G14,34.20395960577065,27.054785465029845,20.927241484591324,-6627.864871794189,3420.779724545993,11.081042653509485,116.46487087198417,30.25852155897403
2021-02-01 15:00:00,G22,G14,47.701677886422665,38.61514596038163,28.005723979901806,-6778.330285749025,3528.819110985498,11.081042653509485,125.96246595246758,24.225472181663235
2021-02-01 15:15:00,G22,G14,68.65254496777189,56.405594996706554,39.13541597606258,-6513.58980226202,3342.752781980449,11.081042653509485,133.3135303157784,18.376488087232886
2021-02-01 00:15:00,G23,G15,57.59313258803263,1.3961021595049454,57.57620880244662,-6628.08648991305,3375.961366909833,11.081042653509485,59.46229838014252,60.13697920585983
2021-02-01 00:30:00,G23,G15,60.877005131980084,3.597499878894238,60.770615830847774,-6628.257680084923,3410.6001153054285,11.081042653509485,62.831710354162524,58.12910283450057
2021-02-01 00:45:00,G23,G15,65.29139794081624,5.983032199712138,65.01668994007024,-6633.716838399422,3462.1857768223326,11.081042653509485,65.52966210252873,54.31734324649192
2021-02-01 01:00:00,G23,G15,71.30997869830465,8.62688310146318,70.78622712015631,-6653.980990006588,3620.6851007927535,11.081042653509485,67.36609121877882,49.27338901462663
2021-02-01 01:15:00,G23,G15,79.15350130192724,11.64707834655922,78.2919046539507,-6575.7416752035415,3054.8624817239147,11.081042653509485,68.224589713468,43.590966639636925
2021-02-01 01:30:00,G23,G15,88.5429869610241,15.090307154962256,87.24759692936522,-6675.5356988436415,3696.350693508394,11.081042653509485,68.0670103988097,37.61656402088672
2021-02-01 01:45:00,G23,G15,98.27885694272881,18.806317376379454,96.46271895767941,-6631.173007170058,3419.8798865113517,11.081042653509485,66.92851783803351,31.541084468198843
2021-02-01 02:00:00,G23,G15,106.03591356992933,22.344289554421945,103.65494532784085,-6642.442088266576,3476.2304824500584,11.081042653509485,64.90356264201604,25.471756803173484
2021-02-01 21:55:00,G23,G15,30.677069168257958,19.813867250900984,23.41993247893248,-6611.228607829976,3447.2547844664764,11.081042653509485,44.733422721102635,40.395797787138704
2021-02-01 22:10:00,G23,G15,31.327793274612063,16.75678285430502,26.469621452346047,-6611.063982537211,3454.15320721369,11.081042653509485,42.81385085748345,44.45013971762036
2021-02-01 22:25:00,G23,G15,33.46288195310108,14.284750564623092,30.260706698847574,-6598.7747358036695,3493.1211342529464,11.081042653509485,41.677131208109884,48.13308585240031
2021-02-01 22:40:00,G23,G15,36.724930379673154,12.12202045216186,34.666657346061065,-6618.129550972492,3459.7098129164456,11.081042653509485,41.583519001645435,51.35703771370528
2021-02-01 22:55:00,G23,G15,40.683121524938926,10.059081695025517,39.41993470904983,-6663.031200138252,3293.1301929215188,11.081042653509485,42.657485829487904,54.09212882931369
2021-02-01 23:10:00,G23,G15,44.82603498922208,7.957206413757389,44.11412788374967,-6639.803251813812,3380.2028633135087,11.081042653509485,44.84302440846627,56.368052892687274
2021-02-01 23:25:00,G23,G15,48.668242346857035,5.764353885949823,48.32566644558504,-6635.630381211793,3378.8130074280657,11.081042653509485,47.92370385016533,58.22251209343031
2021-02-01 23:40:00,G23,G15,51.93792108766245,3.5122435262270897,51.81902924911589,-6631.651749649252,3401.276287492909,11.081042653509485,51.58675980743112,59.6318261728914
2021-02-01 23:55:00,G23,G15,54.71915361185311,1.322442386426752,54.7031710061872,-6628.084507206044,3481.23565747156,11.081042653509485,55.4869360856397,60.425156970306595
2021-02-01 00:15:00,G23,G20,641.1256286772299,536.9518745689954,350.320933065118,-6007.493625671856,3022.45492084002,11.081042653509485,6.9865541313751,68.52915994740351
2021-02-01 00:30:00,G23,G20,667.113970551604,548.6259451782585,379.5400136775949,-7099.1168355516975,3744.1658418415227,11.081042653509485,7.359913375255251,67.99104119903438
2021-02-01 00:45:00,G23,G20,700.1586147363543,565.4314751176177,412.9277572843046,-6121.354308458949,3046.063370523593,11.081042653509485,7.580867505671537,64.56469424167054
2021-02-01 01:00:00,G23,G20,755.0371100254434,598.6589502041361,460.0961843528539,-7012.438910167167,3719.609812488944,11.081042653509485,7.645295213694306,59.24054080120176
2021-02-01 01:15:00,G23,G20,856.8688615606882,667.0254154577235,537.8674009881628,-4816.518145516758,1959.1788054776073,11.081042653509485,7.558305295444811,52.94582544887717
2021-02-01 01:30:00,G23,G20,1059.873703879138,810.5075792010063,682.941968422067,-5799.019910242877,2735.28354434431,11.081042653509485,7.332899040750485,46.23518371740184
2021-02-01 01:45:00,G23,G20,1544.3171728759094,1162.4838861055189,1016.6350107017031,-6602.620435624177,3415.393277511349,11.081042653509485,6.987916564423663,39.41825280166939
2021-02-01 02:00:00,G23,G20,3611.542966595145,2688.5763998525676,2411.3895458259476,-5080.351429845082,2052.9369819896738,11.081042653509485,6.545839654126373,32.67638064815725
2021-02-01 02:15:00,G23,G20,5194.072072828516,3860.809236801424,3474.5556168761955,-5755.999329928445,2637.5193524843653,11.081042653509485,6.030973282979468,26.117112618968598
2021-02-01 22:00:00,G23,G20,181.24499021795623,58.667307734565924,171.48729831181313,-6663.485443914216,3270.1000063137776,11.081042653509485,1.8464533846964628,20.789063926290574
2021-02-01 22:15:00,G23,G20,142.44602298280313,109.12509933987008,91.5564424695541,-6577.12460770707,3397.4540992528327,11.081042653509485,1.9334055065107907,26.57975241632287
2021-02-01 22:30:00,G23,G20,229.62469665794487,228.44923008609976,23.20453809756718,-7633.150154400983,3527.8682946264184,11.081042653509485,2.37291084643289,32.60236755990698
